"ETHNICITY","SEX","CAUSE","YEAR_","COUNT_","PERCENT_"
"NON-HISPANIC WHITE","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2011","510","4"
"NON-HISPANIC WHITE","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2011","39","0"
"NON-HISPANIC WHITE","FEMALE","DIABETES MELLITUS","2011","253","2"
"NON-HISPANIC WHITE","FEMALE","DISEASES OF HEART","2011","5016","37"
"NON-HISPANIC WHITE","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2011","199","1"
"NON-HISPANIC WHITE","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2011","19","0"
"NON-HISPANIC WHITE","FEMALE","INFLUENZA AND PNEUMONIA","2011","696","5"
"NON-HISPANIC WHITE","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2011","68","1"
"NON-HISPANIC WHITE","FEMALE","MALIGNANT NEOPLASMS","2011","3373","25"
"NON-HISPANIC WHITE","FEMALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2011","19","0"
"NON-HISPANIC WHITE","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2011","76","1"
"NON-HISPANIC WHITE","FEMALE","PARKINSONS DISEASE","2011","55","0"
"NON-HISPANIC WHITE","FEMALE","PEPTIC ULCER","2011","24","0"
"NON-HISPANIC WHITE","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2011","88","1"
"NON-HISPANIC WHITE","FEMALE","SEPTICEMIA","2011","86","1"
"NON-HISPANIC WHITE","FEMALE","VIRAL HEPATITIS","2011","32","0"
"NON-HISPANIC WHITE","MALE","ACCIDENTS EXCEPT DRUG POISONING","2011","272","2"
"NON-HISPANIC WHITE","MALE","ALZHEIMERS DISEASE","2011","89","1"
"NON-HISPANIC WHITE","MALE","AORTIC ANEURYSM AND DISSECTION","2011","44","0"
"NON-HISPANIC WHITE","MALE","ASSAULT (HOMICIDE)","2011","33","0"
"NON-HISPANIC WHITE","MALE","ATHEROSCLEROSIS","2011","29","0"
"NON-HISPANIC WHITE","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2011","76","1"
"NON-HISPANIC WHITE","MALE","CEREBROVASCULAR DISEASE","2011","290","2"
"NON-HISPANIC WHITE","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2011","127","1"
"NON-HISPANIC WHITE","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2011","444","4"
"NON-HISPANIC WHITE","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2011","55","0"
"NON-HISPANIC WHITE","MALE","DIABETES MELLITUS","2011","258","2"
"NON-HISPANIC WHITE","MALE","DISEASES OF HEART","2011","4220","35"
"NON-HISPANIC WHITE","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2011","142","1"
"NON-HISPANIC WHITE","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2011","75","1"
"NON-HISPANIC WHITE","MALE","INFLUENZA AND PNEUMONIA","2011","646","5"
"NON-HISPANIC WHITE","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2011","177","1"
"NON-HISPANIC WHITE","MALE","MALIGNANT NEOPLASMS","2011","3222","27"
"NON-HISPANIC WHITE","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2011","60","0"
"NON-HISPANIC WHITE","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2011","89","1"
"NON-HISPANIC WHITE","MALE","PARKINSONS DISEASE","2011","77","1"
"NON-HISPANIC WHITE","MALE","PEPTIC ULCER","2011","21","0"
"NON-HISPANIC WHITE","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2011","254","2"
"NON-HISPANIC WHITE","MALE","SEPTICEMIA","2011","75","1"
"NON-HISPANIC WHITE","MALE","SHORT GESTATION/LBW","2011","15","0"
"NON-HISPANIC WHITE","MALE","VIRAL HEPATITIS","2011","76","1"
"HISPANIC","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","21","0"
"HISPANIC","FEMALE","MALIGNANT NEOPLASMS","2009","1098","25"
"HISPANIC","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","35","1"
"HISPANIC","FEMALE","PARKINSONS DISEASE","2009","11","0"
"HISPANIC","FEMALE","PEPTIC ULCER","2009","9","0"
"HISPANIC","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2009","10","0"
"HISPANIC","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","57","1"
"HISPANIC","FEMALE","SEPTICEMIA","2009","29","1"
"HISPANIC","FEMALE","SHORT GESTATION/LBW","2009","12","0"
"HISPANIC","FEMALE","VIRAL HEPATITIS","2009","48","1"
"HISPANIC","MALE","ACCIDENTS EXCEPT DRUG POISONING","2009","170","3"
"HISPANIC","MALE","ALZHEIMERS DISEASE","2009","25","1"
"HISPANIC","MALE","AORTIC ANEURYSM AND DISSECTION","2009","12","0"
"HISPANIC","MALE","ASSAULT (HOMICIDE)","2009","106","2"
"HISPANIC","MALE","ATHEROSCLEROSIS","2009","10","0"
"HISPANIC","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","14","0"
"HISPANIC","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2009","15","0"
"HISPANIC","MALE","CEREBROVASCULAR DISEASE","2009","143","3"
"HISPANIC","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","119","2"
"HISPANIC","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","111","2"
"HISPANIC","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","28","1"
"HISPANIC","MALE","DIABETES MELLITUS","2009","172","4"
"HISPANIC","MALE","DISEASES OF HEART","2009","1382","28"
"HISPANIC","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","77","2"
"HISPANIC","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","196","4"
"HISPANIC","MALE","INFLUENZA AND PNEUMONIA","2009","183","4"
"HISPANIC","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","72","1"
"HISPANIC","MALE","MALIGNANT NEOPLASMS","2009","1180","24"
"HISPANIC","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","41","1"
"HISPANIC","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","29","1"
"HISPANIC","MALE","PARKINSONS DISEASE","2009","16","0"
"HISPANIC","MALE","PEPTIC ULCER","2009","10","0"
"HISPANIC","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","145","3"
"HISPANIC","MALE","SEPTICEMIA","2009","22","0"
"HISPANIC","MALE","SHORT GESTATION/LBW","2009","24","0"
"HISPANIC","MALE","VIRAL HEPATITIS","2009","94","2"
"NON-HISPANIC BLACK","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2009","71","1"
"NON-HISPANIC BLACK","FEMALE","ALZHEIMERS DISEASE","2009","79","1"
"NON-HISPANIC BLACK","FEMALE","ANEMIAS","2009","16","0"
"NON-HISPANIC BLACK","FEMALE","AORTIC ANEURYSM AND DISSECTION","2009","19","0"
"NON-HISPANIC BLACK","FEMALE","ASSAULT (HOMICIDE)","2009","29","0"
"NON-HISPANIC BLACK","FEMALE","ATHEROSCLEROSIS","2009","30","0"
"NON-HISPANIC BLACK","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","35","0"
"NON-HISPANIC BLACK","FEMALE","CEREBROVASCULAR DISEASE","2009","245","3"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","35","0"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","188","3"
"NON-HISPANIC BLACK","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","34","0"
"NON-HISPANIC BLACK","FEMALE","DIABETES MELLITUS","2009","384","5"
"NON-HISPANIC BLACK","FEMALE","DISEASES OF HEART","2009","2535","35"
"NON-HISPANIC BLACK","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","227","3"
"NON-HISPANIC BLACK","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","208","3"
"NON-HISPANIC BLACK","FEMALE","INFLUENZA AND PNEUMONIA","2009","281","4"
"NON-HISPANIC BLACK","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","17","0"
"NON-HISPANIC BLACK","FEMALE","MALIGNANT NEOPLASMS","2009","1736","24"
"NON-HISPANIC BLACK","FEMALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","22","0"
"NON-HISPANIC BLACK","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","75","1"
"NON-HISPANIC BLACK","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2009","24","0"
"NON-HISPANIC BLACK","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","73","1"
"NON-HISPANIC BLACK","FEMALE","SEPTICEMIA","2009","46","1"
"NON-HISPANIC BLACK","FEMALE","SHORT GESTATION/LBW","2009","26","0"
"NON-HISPANIC BLACK","FEMALE","VIRAL HEPATITIS","2009","40","1"
"NON-HISPANIC BLACK","MALE","ACCIDENTS EXCEPT DRUG POISONING","2009","134","2"
"NON-HISPANIC BLACK","MALE","ALZHEIMERS DISEASE","2009","30","0"
"NON-HISPANIC BLACK","MALE","ANEMIAS","2009","18","0"
"NON-HISPANIC BLACK","MALE","AORTIC ANEURYSM AND DISSECTION","2009","23","0"
"NON-HISPANIC BLACK","MALE","ASSAULT (HOMICIDE)","2009","255","4"
"NON-HISPANIC BLACK","MALE","ATHEROSCLEROSIS","2009","21","0"
"NON-HISPANIC BLACK","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","24","0"
"NON-HISPANIC BLACK","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2009","18","0"
"NON-HISPANIC BLACK","MALE","CEREBROVASCULAR DISEASE","2009","154","2"
"NON-HISPANIC BLACK","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","67","1"
"NON-HISPANIC BLACK","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","147","2"
"NON-HISPANIC BLACK","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","43","1"
"NON-HISPANIC BLACK","MALE","DIABETES MELLITUS","2009","285","4"
"NON-HISPANIC BLACK","MALE","DISEASES OF HEART","2009","2068","32"
"NON-HISPANIC BLACK","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","131","2"
"NON-HISPANIC BLACK","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","329","5"
"NON-HISPANIC BLACK","MALE","INFLUENZA AND PNEUMONIA","2009","207","3"
"NON-HISPANIC BLACK","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","58","1"
"NON-HISPANIC BLACK","MALE","MALIGNANT NEOPLASMS","2009","1557","24"
"NON-HISPANIC BLACK","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","49","1"
"NON-HISPANIC BLACK","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","60","1"
"NON-HISPANIC BLACK","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","113","2"
"NON-HISPANIC BLACK","MALE","SEPTICEMIA","2009","33","1"
"NON-HISPANIC BLACK","MALE","SHORT GESTATION/LBW","2009","31","0"
"NON-HISPANIC BLACK","MALE","VIRAL HEPATITIS","2009","56","1"
"NON-HISPANIC WHITE","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2009","178","1"
"NON-HISPANIC WHITE","FEMALE","ALZHEIMERS DISEASE","2009","205","2"
"NON-HISPANIC WHITE","FEMALE","AORTIC ANEURYSM AND DISSECTION","2009","29","0"
"NON-HISPANIC WHITE","FEMALE","ASSAULT (HOMICIDE)","2009","20","0"
"NON-HISPANIC WHITE","FEMALE","ATHEROSCLEROSIS","2009","73","1"
"NON-HISPANIC WHITE","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","62","0"
"NON-HISPANIC WHITE","FEMALE","CEREBROVASCULAR DISEASE","2009","390","3"
"NON-HISPANIC WHITE","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","59","0"
"NON-HISPANIC WHITE","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","458","3"
"NON-HISPANIC WHITE","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","26","0"
"NON-HISPANIC WHITE","FEMALE","DIABETES MELLITUS","2009","229","2"
"NON-HISPANIC WHITE","FEMALE","DISEASES OF HEART","2009","6297","46"
"NON-HISPANIC WHITE","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","215","2"
"NON-HISPANIC WHITE","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","22","0"
"NON-HISPANIC WHITE","FEMALE","INFLUENZA AND PNEUMONIA","2009","629","5"
"NON-HISPANIC WHITE","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","58","0"
"NON-HISPANIC WHITE","FEMALE","MALIGNANT NEOPLASMS","2009","3346","24"
"NON-HISPANIC WHITE","FEMALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","22","0"
"NON-HISPANIC WHITE","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","70","1"
"NON-HISPANIC WHITE","FEMALE","PARKINSONS DISEASE","2009","34","0"
"NON-HISPANIC WHITE","FEMALE","PEPTIC ULCER","2009","14","0"
"NON-HISPANIC WHITE","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","76","1"
"NON-HISPANIC WHITE","FEMALE","SEPTICEMIA","2009","62","0"
"NON-HISPANIC WHITE","FEMALE","SHORT GESTATION/LBW","2009","13","0"
"NON-HISPANIC WHITE","FEMALE","VIRAL HEPATITIS","2009","35","0"
"NON-HISPANIC WHITE","MALE","ACCIDENTS EXCEPT DRUG POISONING","2009","281","2"
"NON-HISPANIC WHITE","MALE","ALZHEIMERS DISEASE","2009","96","1"
"NON-HISPANIC WHITE","MALE","AORTIC ANEURYSM AND DISSECTION","2009","42","0"
"NON-HISPANIC WHITE","MALE","ASSAULT (HOMICIDE)","2009","38","0"
"NON-HISPANIC WHITE","MALE","ATHEROSCLEROSIS","2009","68","1"
"NON-HISPANIC WHITE","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","81","1"
"NON-HISPANIC WHITE","MALE","CEREBROVASCULAR DISEASE","2009","227","2"
"NON-HISPANIC WHITE","MALE","CHOLELITHIASIS AND DISORDERS OF GALLBLADDER","2009","17","0"
"NON-HISPANIC WHITE","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","139","1"
"NON-HISPANIC WHITE","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","371","3"
"NON-HISPANIC WHITE","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","49","0"
"NON-HISPANIC WHITE","MALE","DIABETES MELLITUS","2009","290","2"
"NON-HISPANIC WHITE","MALE","DISEASES OF HEART","2009","5168","41"
"NON-HISPANIC WHITE","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","148","1"
"NON-HISPANIC WHITE","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","68","1"
"NON-HISPANIC WHITE","MALE","INFLUENZA AND PNEUMONIA","2009","555","4"
"NON-HISPANIC WHITE","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","191","2"
"NON-HISPANIC WHITE","MALE","MALIGNANT NEOPLASMS","2009","3237","26"
"NON-HISPANIC WHITE","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","64","1"
"NON-HISPANIC WHITE","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","75","1"
"NON-HISPANIC WHITE","MALE","PARKINSONS DISEASE","2009","80","1"
"NON-HISPANIC WHITE","MALE","PEPTIC ULCER","2009","33","0"
"NON-HISPANIC WHITE","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","221","2"
"NON-HISPANIC WHITE","MALE","SEPTICEMIA","2009","46","0"
"NON-HISPANIC WHITE","MALE","VIRAL HEPATITIS","2009","90","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2010","26","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ALZHEIMERS DISEASE","2010","14","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ASSAULT (HOMICIDE)","2010","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2010","9","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CEREBROVASCULAR DISEASE","2010","89","6"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2010","10","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2010","28","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2010","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DIABETES MELLITUS","2010","51","4"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DISEASES OF HEART","2010","394","29"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2010","33","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INFLUENZA AND PNEUMONIA","2010","74","5"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2010","17","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","MALIGNANT NEOPLASMS","2010","416","30"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2010","15","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","SEPTICEMIA","2010","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","VIRAL HEPATITIS","2010","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","ACCIDENTS EXCEPT DRUG POISONING","2010","55","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","ALZHEIMERS DISEASE","2010","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ANEMIAS","2010","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","AORTIC ANEURYSM AND DISSECTION","2010","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","ASSAULT (HOMICIDE)","2010","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ATHEROSCLEROSIS","2010","6","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2010","7","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","CEREBROVASCULAR DISEASE","2010","83","5"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHOLELITHIASIS AND DISORDERS OF GALLBLADDER","2010","6","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2010","18","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2010","61","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2010","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","DIABETES MELLITUS","2010","64","4"
"ASIAN  and  PACIFIC ISLANDER","MALE","DISEASES OF HEART","2010","479","27"
"ASIAN  and  PACIFIC ISLANDER","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2010","30","2"
"ASIAN  and  PACIFIC ISLANDER","MALE","INFLUENZA AND PNEUMONIA","2010","108","6"
"ASIAN  and  PACIFIC ISLANDER","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2010","46","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","MALIGNANT NEOPLASMS","2010","527","30"
"ASIAN  and  PACIFIC ISLANDER","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2010","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2010","11","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","PARKINSONS DISEASE","2010","7","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","SEPTICEMIA","2010","11","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","SHORT GESTATION/LBW","2010","7","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","TUBERCULOSIS","2010","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","VIRAL HEPATITIS","2010","14","1"
"HISPANIC","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2010","59","1"
"HISPANIC","FEMALE","ALZHEIMERS DISEASE","2010","71","2"
"HISPANIC","FEMALE","ASSAULT (HOMICIDE)","2010","22","0"
"HISPANIC","FEMALE","ATHEROSCLEROSIS","2010","15","0"
"HISPANIC","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2010","23","1"
"HISPANIC","FEMALE","CEREBROVASCULAR DISEASE","2010","168","4"
"HISPANIC","FEMALE","CHOLELITHIASIS AND DISORDERS OF GALLBLADDER","2010","10","0"
"HISPANIC","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2010","49","1"
"HISPANIC","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2010","156","4"
"HISPANIC","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2010","42","1"
"HISPANIC","FEMALE","DIABETES MELLITUS","2010","219","5"
"HISPANIC","FEMALE","DISEASES OF HEART","2010","1316","30"
"HISPANIC","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2010","95","2"
"HISPANIC","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2010","79","2"
"HISPANIC","FEMALE","INFLUENZA AND PNEUMONIA","2010","228","5"
"HISPANIC","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2010","27","1"
"HISPANIC","FEMALE","MALIGNANT NEOPLASMS","2010","1045","24"
"HISPANIC","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2010","48","1"
"HISPANIC","FEMALE","PARKINSONS DISEASE","2010","16","0"
"HISPANIC","FEMALE","PEPTIC ULCER","2010","9","0"
"HISPANIC","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2010","11","0"
"HISPANIC","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2010","50","1"
"HISPANIC","FEMALE","SEPTICEMIA","2010","33","1"
"HISPANIC","FEMALE","SHORT GESTATION/LBW","2010","19","0"
"HISPANIC","FEMALE","VIRAL HEPATITIS","2010","40","1"
"HISPANIC","MALE","ACCIDENTS EXCEPT DRUG POISONING","2010","132","3"
"HISPANIC","MALE","ALZHEIMERS DISEASE","2010","31","1"
"HISPANIC","MALE","AORTIC ANEURYSM AND DISSECTION","2010","28","1"
"HISPANIC","MALE","ASSAULT (HOMICIDE)","2010","120","2"
"HISPANIC","MALE","ATHEROSCLEROSIS","2010","13","0"
"HISPANIC","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2010","18","0"
"HISPANIC","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2010","14","0"
"HISPANIC","MALE","CEREBROVASCULAR DISEASE","2010","140","3"
"HISPANIC","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2010","150","3"
"HISPANIC","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2010","149","3"
"HISPANIC","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2010","38","1"
"HISPANIC","MALE","DIABETES MELLITUS","2010","187","4"
"HISPANIC","MALE","DISEASES OF HEART","2010","1355","28"
"HISPANIC","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2010","75","2"
"HISPANIC","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2010","189","4"
"HISPANIC","MALE","INFLUENZA AND PNEUMONIA","2010","235","5"
"HISPANIC","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2010","75","2"
"HISPANIC","MALE","MALIGNANT NEOPLASMS","2010","1057","22"
"HISPANIC","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2010","46","1"
"HISPANIC","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2010","44","1"
"HISPANIC","MALE","PARKINSONS DISEASE","2010","18","0"
"HISPANIC","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2010","138","3"
"HISPANIC","MALE","SEPTICEMIA","2010","31","1"
"HISPANIC","MALE","SHORT GESTATION/LBW","2010","21","0"
"HISPANIC","MALE","VIRAL HEPATITIS","2010","88","2"
"NON-HISPANIC BLACK","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2010","58","1"
"NON-HISPANIC BLACK","FEMALE","ALZHEIMERS DISEASE","2010","88","1"
"NON-HISPANIC BLACK","FEMALE","ANEMIAS","2010","19","0"
"NON-HISPANIC BLACK","FEMALE","AORTIC ANEURYSM AND DISSECTION","2010","16","0"
"NON-HISPANIC BLACK","FEMALE","ASSAULT (HOMICIDE)","2010","47","1"
"NON-HISPANIC BLACK","FEMALE","ATHEROSCLEROSIS","2010","23","0"
"NON-HISPANIC BLACK","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2010","26","0"
"NON-HISPANIC BLACK","FEMALE","CEREBROVASCULAR DISEASE","2010","259","4"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2010","43","1"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2010","206","3"
"NON-HISPANIC BLACK","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2010","33","0"
"NON-HISPANIC BLACK","FEMALE","DIABETES MELLITUS","2010","384","5"
"NON-HISPANIC BLACK","FEMALE","DISEASES OF HEART","2010","2282","32"
"NON-HISPANIC BLACK","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2010","252","4"
"NON-HISPANIC BLACK","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2010","152","2"
"NON-HISPANIC BLACK","FEMALE","INFLUENZA AND PNEUMONIA","2010","275","4"
"NON-HISPANIC BLACK","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2010","19","0"
"NON-HISPANIC BLACK","FEMALE","MALIGNANT NEOPLASMS","2010","1768","25"
"NON-HISPANIC BLACK","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2010","86","1"
"NON-HISPANIC BLACK","FEMALE","PEPTIC ULCER","2010","15","0"
"NON-HISPANIC BLACK","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2010","18","0"
"NON-HISPANIC BLACK","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2010","63","1"
"NON-HISPANIC BLACK","FEMALE","SEPTICEMIA","2010","55","1"
"NON-HISPANIC BLACK","FEMALE","SHORT GESTATION/LBW","2010","29","0"
"NON-HISPANIC BLACK","FEMALE","VIRAL HEPATITIS","2010","33","0"
